ID,CourseName,Instructor,Building,Time
244 M1190,電波天文學,呂聖元,天數812,(五) 9:10~11:20
245 M0080,半導體導論,謝馬利歐,新物304,(四) 14:20~16:30
247 M0060,專題討論二,孫烜駿,全變中心G202,(六) 10:20~11:20
247 M0070-01,專題討論三,廖昱凱,全變中心G202,(一) 13:20~14:20
247 M0310,氣候變遷問題與對策,孫烜駿,全變中心G202,(一) 9:10~11:20
247 M0320,前瞻議題I & II: 氣候服務與環境永續,簡旭伸,全變中心G202,(五) 10:20~11:20
247 U1160,氣候資料分析及數據應用,謝宜桓,全變中心G202,(一) 15:30~16:30
247 U1240,聯合國永續目標與校園實作,謝宜桓,全變中心G202,(三) 15:30~16:30
247 U1340,淨零排放路徑的情境探索與政策設計,趙家緯,全變中心G202,第1+2+3+8+9+10+11+12+13+15+16週 (三) 17:30~19:20
247 U2280,自然相關財務揭露,邱祈榮,新401,(一) 9:10~11:20
250 M0030,專題討論,江其衽,新403,(四) 13:20~14:20
250 U0040,統計理論一,陳裕庭,新301,(五) 9:10~11:20
250 U0060,迴歸分析,丘政民,新503,(一) 13:20~15:30
250 U0070,統計計算,張馨文,新302,(五) 13:20~15:30
250 U0110,統計深度學習,楊鈞澔,新201,(二) 9:10~11:20
250 U0130,時間序列分析,江其衽,新301,(三) 13:20~15:30
300 10090,歐美專題講座,洪德欽,社科407,(三) 15:30~16:30
300 10100,趨勢締造,徐小波,社科502,(五) 10:20~11:20
300 U0030,社會學習領域概論,黃長玲,社科402,(四) 10:20~11:20
302 10110-01,政治學一,黃凱苹,社科202,(五) 9:10~11:20
302 10110-02,政治學一,張貴閔,社科303,(五) 12:20~14:20
302 10110-03,政治學一,童涵浦,社科303,(三) 9:10~11:20
302 10130,政治學概論,王業立,社科201,(三) 10:20~11:20
302 10310-02,國際關係一,廖小娟,社科201,(四) 13:20~14:20
302 10310-03,國際關係一,郭銘傑,社科和碩講堂,(四) 13:20~14:20
302 10310-04,國際關係一,魏德榮,社科306,(五) 10:20~11:20
302 10410-01,行政學一,孫  煒,社科102,(二) 10:20~11:20
302 10410-02,行政學一,吳舜文,社科201,(二) 10:20~11:20
302 10410-03,行政學一,劉康慧,社科306,(一) 10:20~11:20
302 20490,中華民國對外關係,陳世民,社科和碩講堂,(三) 15:30~16:30
302 20810,政黨與選舉制度,王業立,社科201,(二) 15:30~16:30
302 21610,地方政府與管理,郭銘峰,社科303,(三) 13:20~14:20
302 23500,政府與企業,郭紀賢,社科402,(三) 13:20~14:20
302 24410-01,中華民國憲法及政府一,湯德宗,社科201,(四) 15:30~16:30
302 24410-02,中華民國憲法及政府一,蔡季廷,社科403,(三) 15:30~16:30
302 24410-03,中華民國憲法及政府一,陳淳文,社科和碩講堂,(四) 15:30~16:30
302 24610-01,比較政府一,李鳳玉,社科403,(一) 15:30~16:30
302 24610-02,比較政府一,吳心喆,社科102,(一) 15:30~16:30
302 24710,經濟學乙一,王宏文,社科201,(五) 10:20~11:20
302 29200-01,社會統計,李鳳玉,社科502,(五) 13:20~15:30
302 29200-02,社會統計,郭乃菱,社科和碩講堂,(五) 13:20~15:30
302 29960,性別政治,黃長玲,社科502,(四) 15:30~17:30
302 30110,西洋政治哲學一,陳思賢,社科和碩講堂,(二) 10:20~11:20
302 30130,西洋政治哲學概論,陳嘉銘,社科303,(二) 10:20~11:20
302 30560,社會科學研究方法,蘇翊豪,社科301,(四) 10:20~11:20
302 31550,公部門人力資源管理,洪美仁,社科307,(四) 13:20~14:20
302 32410-01,中國政治哲學一,林俊宏,社科407,(四) 13:20~14:20
302 32410-02,中國政治哲學一,安井伸介,社科405,(四) 13:20~14:20
302 32550,財政管理,郭乃菱,社科307,(四) 10:20~11:20
302 33130,比較政治理論一,張佑宗,社科303,(五) 10:20~11:20
302 33710,現代政治思想一,陳思賢,社科403,(五) 13:20~14:20
302 34110,國際公法一,蔡季廷,社科和碩講堂,(四) 10:20~11:20
302 36310,國際關係史一,陳世民,社科403,(三) 10:20~11:20
302 38210,公共政策一,郭銘峰,社科303,(三) 15:30~16:30
302 38700,政治經濟學,童涵浦,社科406,(三) 13:20~14:20
302 40310,政治學方法論,張貴閔,社科305,(四) 10:20~11:20
302 40610,國際政治理論一,郭銘傑,社科102,(一) 13:20~14:20
302 40710,非營利組織管理,孫  煒,社科307,(三) 10:20~11:20
302 41710,中國大陸政府與政治,陶儀芬,社科201,(一) 10:20~11:20
302 43210,行政法一,李仲軒,社科202,(五) 15:30~16:30
302 45100,國際組織,蘇宏達,社科102,(四) 13:20~14:20
302 45300,國際經濟與貿易議題,蘇翊豪,社科202,(四) 15:30~16:30
302 49210,國際政治經濟學,左正東,社科403,(一) 13:20~14:20
302 50200,外交政策議題,徐斯勤,社科407,(五) 10:20~11:20
302 52500,認識歐洲與歐洲聯盟,蘇宏達,社科502,(四) 10:20~11:20
302 52600,歐洲國際關係與安全合作,陳世民,社科307,(一) 13:20~14:20
302 54000,全球通識講座-認識全球,徐斯勤,博雅103,(四) 10:20~11:20
302 54110,現代日本政治思想,安井伸介,社科405,(三) 13:20~14:20
302 54130,東亞政治,吳心喆,社科401,(四) 15:30~16:30
302 54140,地緣政治下的企業治理,郭紀賢,社科403,(四) 13:20~14:20
303 10110-01,個體經濟學原理與實習,林明仁,社科和碩講堂,(一) 12:20~12:20 (三) 12:20~12:20 (五) 9:10~11:20
303 10110-02,個體經濟學原理與實習,江淳芳,博雅102,(一) 12:20~12:20 (三) 12:20~12:20 (五) 10:20~12:20
303 10110-03,個體經濟學原理與實習,樊家忠,博雅101,(一) 12:20~12:20 (三) 12:20~12:20 (五) 9:10~11:20
303 10110-04,個體經濟學原理與實習,朴埻錄,新102,(一) 12:20~12:20 (三) 12:20~12:20 (五) 10:20~12:20
303 10130-01,個體經濟學原理,朱敬一,博雅103,(五) 9:10~11:20
303 10130-02,個體經濟學原理,劉錦添,社科102,(三) 9:10~11:20
303 10130-03,個體經濟學原理,宋玉生,社科405,(五) 9:10~11:20
303 10130-04,個體經濟學原理,駱明慶,社科503,(五) 10:20~12:20
303 10140-01,總體經濟學原理,陳虹如,社科102,(五) 13:20~15:30
303 10140-02,總體經濟學原理,謝德宗,社科502,(二) 9:10~11:20
303 11111,英文作文一上,李佳穗,社科305,(三) 15:30~16:30
303 20011-01,個體經濟學上,黃貞穎,社科102,(三) 13:20~15:30
303 20011-02,個體經濟學上,蔡崇聖,社科502,(一) 13:20~15:30
303 20011-03,個體經濟學上,陳  儀,社科507,(五) 13:20~15:30
303 20011-04,個體經濟學上,賴建宇,社科502,(一) 9:10~11:20
303 20021-01,總體經濟學上,毛慶生,社科201,(五) 14:20~16:30
303 20021-02,總體經濟學上,蔡宜展,社科102,(五) 9:10~11:20
303 20021-03,總體經濟學上,蘇軒立,社科202,(四) 9:10~11:20
303 20050-01,統計學暨實習,陳旭昇,社科507,(二) 10:20~12:20 (四) 15:30~16:30
303 20050-02,統計學暨實習,楊睿中,社科403,(二) 9:10~11:20 (四) 15:30~16:30
303 20050-03,統計學暨實習,李宗穎,社科501 社科502,(二) 13:20~14:20 (三) 9:10~11:20
303 22080,影視幕後的商業運作,馮勃翰,普102,(五) 15:30~16:30
303 22090,新聞中的經濟學：個體行為,王道一,普103,(一) 9:10~11:20
303 22410,公司理財,吳儀玲,社科302,(四) 9:10~11:20
303 24730-01,職場英文寫作與口語表達,李佳穗,社科305,(五) 13:20~15:30
303 24740,英文段落寫作與演練,李佳穗,社科305,(四) 14:20~16:30
303 24760,英文作文二上,李佳穗,社科305,(三) 13:20~14:20
303 25010,貨幣銀行學一,李怡庭,社科201,(三) 13:20~15:30
303 33110,福利經濟學與不平等,梁卓誠,社科507,(三) 10:20~11:20
303 33500,市場設計,陳慶池,社科402,(三) 9:10~11:20
303 35000-01,財政學,宋玉生,社科506,(二) 13:20~15:30
303 35000-02,財政學,李顯峰,社科406,(一) 14:20~16:30
303 45300,創新和產業經濟學,鄭秀玲,社科302,(二) 13:20~14:20
303 46500,賽局論,黃景沂,社科506,(一) 10:20~11:20
303 47300,貿易理論,朴至鎬,社科503,(一) 13:20~15:30
305 10110-01,社會學,李令儀,普103,(三) 13:20~15:30
305 10110-02,社會學,曾嬿芬,共201,(五) 14:20~16:30
305 10110-03,社會學,呂青湖,博雅302,(二) 9:10~11:20
305 10110-04,社會學,李令儀,共201,(二) 14:20~16:30
305 10110-05,社會學,蘇國賢,博雅302,(五) 9:10~11:20
305 101A1,社會學甲上,陳東升,共101,(二) 9:10~11:20
305 12100-02,社會統計,林孟瑢,社209,(五) 9:10~14:20
305 24200,政治社會學,林國明,社101,(二) 14:20~16:30
305 312A1-01,社會研究方法甲上,林孟瑢,社207,(三) 9:10~11:20
305 312A1-02,社會研究方法甲上,,社101,(三) 9:10~11:20
305 40310,古典社會學理論,翁哲瑞,社103,(二) 9:10~11:20
305 48810,學士論文寫作,簡妤儒,社318,(一) 14:20~16:30
305 U5010,性別與政治,范  雲,社205,(一) 17:30~18:25
310 11001-01,社會工作概論上,李美儀,社101,(二) 9:10~11:20
310 12400,多元平權與社會改變,陳怡伃,社211,(二) 10:20~11:20
310 15300,醫療社會工作,溫信學,社203,(四) 14:20~16:30
310 24000,社會個案工作,林敬軒,社103,(三) 9:10~11:20
310 32001,社會工作研究方法上,汪書華,社103,(四) 9:10~11:20
310 33200,社會工作實習指引,鄭麗珍,社211,(五) 13:20~13:20
310 34000,社區組織與社區發展,陳怡伃,社211,(五) 9:10~11:20
310 36600,悲傷輔導,謝宛蓉,社209,(四) 14:20~16:30
310 41000,社會政策與社會立法,傅從喜,社211,(四) 9:10~11:20
310 43000-01,社會工作實習二,陳毓文,社110,雙週 (四) 12:20~13:20
310 43000-03,社會工作實習二,許正熙,社110,單週 (四) 18:25~20:15
310 43000-04,社會工作實習二,謝宛蓉,社112,(四) 18:25~20:15
322 M3830,中國政治思想專題,林俊宏,社科研601,(五) 13:20~14:20
322 M3910,國際關係理論專題,郭銘傑,社科研609,(一) 15:30~16:30
322 M4030,當代政治思想專題,陳思賢,社科研601,(二) 15:30~16:30
322 M4040,外交決策分析專題,廖小娟,社科306,(四) 10:20~11:20
322 M4070,中國大陸政經發展專題,徐斯勤,社科研605,(五) 15:30~16:30
322 M4290,比較政治理論專題,張佑宗,社科研608,(四) 15:30~16:30
322 M4310,國際政治與兩岸關係專題,明居正,社科研606,(六) 8:10~9:10
322 M4540,政府與企業專題,黃旻華,社科研606,(六) 13:20~14:20
322 M4550,地方政府與管理專題,郭銘峰,社科研607,(六) 10:20~11:20
322 M4570,財政管理專題,蘇彩足,社科研607,(六) 8:10~9:10
322 M4620,政治發展與民主化專題,張佑宗,社科研607,(六) 13:20~14:20
322 M4670,社會主義經改比較研究專題,吳玉山,社科研606,(三) 10:20~11:20
322 M4770,全球化與東亞政經發展專題,陶儀芬,社科研603,(一) 13:20~14:20
322 M4940,比較政府與政治專題,王業立,社科研606,(六) 10:20~11:20
322 M5310,日本政治思想專題,安井伸介,社科研603,(三) 10:20~11:20
322 U1330,法文社會科學文獻選讀專題,陳淳文,社科研602,(三) 15:30~16:30
322 U1950,和平研究專題,左正東,社科研605,(五) 13:20~14:20
322 U1970,歐盟法概論,陳淳文,社科研604,(一) 10:20~11:20
322 U2000,海洋政策與全球治理專題,蔡季廷,社科研606,(三) 13:20~14:20
322 U2370,東亞民主化專題,黃旻華,社科202,(二) 15:30~16:30
322 U2500,中國大陸奢侈品消費的政治風險分析,黃旻華,社科和碩講堂,(三) 10:20~11:20
322 U2530,歐盟對外政策及印太戰略,蘇宏達,社科研605,(四) 15:30~16:30
322 U2540,國際新聞寫作實務,連雋偉,社科407,(三) 10:20~11:20
322 U2610,不平等、社會與國家專題,黃凱苹,社科306,(三) 10:20~11:20
322 U2620,民主國家與專制國家軍文關係的比較,安卡森,社科研601,第6+7+8週 (一) 10:20~15:30 第6+7+8週 (三) 10:20~15:30
322 U2630,決策理論與模型,郭昱瑩,社科研606,(二) 10:20~11:20
322 U2640,福利國家：全球對話中的東亞,黃一莊,社科研609,第11週 (一) 10:20~12:20 第11週 (二) 10:20~12:20 第11週 (三) 10:20~12:20 第11週 (四) 10:20~12:20 第11週 (五) 10:20~12:20
323 M0080,專題討論-個體經濟、產業組織與貿易一,陳慶池,社科研608,(四) 13:20~14:20
323 M0110,專題討論─經濟計量一,謝志昇,社科503,(四) 13:20~14:20
323 M0150,專題討論─貨幣與總體一,蘇軒立,社科302,(四) 13:20~14:20
323 M0380,專題討論─經濟史與應用個體一,黃景沂,社科研604,(四) 13:20~14:20
323 M0500,數量方法入門,王道一,社科102,第1+2+3+4+5+6+7+8週 (二) 16:30~17:30
323 M0810,個體經濟理論一A,陳慶池,社科502,第1+2+3+4+5+6+7+8週 (三) 13:20~15:30 第1+2+3+4+5+6+7+8週 (五) 16:30~17:30
323 M0850,總體經濟理論一A,王建強,社科202,第1+2+3+4+5+6+7+8週 (二) 9:10~11:20 第1+2+3+4+5+6+7+8週 (三) 16:30~17:30
323 M0910,計量經濟理論一A,謝志昇,社科303,第1+2+3+4+5+6+7+8週 (一) 16:30~17:30 第1+2+3+4+5+6+7+8週 (四) 9:10~11:20
323 M1030,國際金融一,曹添旺,社科研608,(三) 9:10~11:20
323 M1380,經濟發展,陳虹如,社科研608,(五) 10:20~11:20
323 M1830,總體勞動經濟,高恩琵,社科研608,(一) 13:20~15:30
323 M4130,產業結構與貿易政策一,黃  鴻,社科研606,(一) 10:20~11:20
323 M4140,產業結構與貿易政策二,黃  鴻,社科研606,(一) 14:20~15:30
323 M6270,總體經濟時間序列分析,何泰寬,社科研604,(三) 9:10~11:20
323 M6530,應用計量方法,張勝凱,社科研607,(五) 13:20~14:20
323 M7110,經濟實證與預測一,駱明慶,社科研608,(五) 18:25~20:15
323 M7210,價格分析一,宋玉生,社科研608,(六) 9:10~11:20
323 M7310,所得與就業理論一,毛慶生,社科研608,(六) 13:20~15:30
323 M7710,經濟實證與預測三,李宗穎,社科研609,(五) 18:25~20:15
323 M7720,價格分析三,陳  儀,社科306,(六) 13:20~15:30
323 M7730,所得與就業理論三,陳旭昇,社科研609,(六) 9:10~11:20
323 U0020,健康經濟學,連賢明,社科506,(四) 16:30~18:25
323 U0130,頤賢講座-臺灣政經社問題與對策 (三),林惠玲,社科303,(四) 15:30~16:30
323 U0310,經濟學英文寫作基礎,江介維,社科302,(三) 9:10~11:20
323 U0990,進階總體：理論與量化分析,廖珮如,社科402,(一) 10:20~11:20
323 U1250,資料科學與社會研究,陳由常,社科507,(二) 13:20~15:30
323 U1260,數位經濟,羅珮瑜,社科405,(二) 13:20~15:30
323 U1560,金融與產業實務課程一,林明仁,社科202,(五) 13:20~14:20
323 U2020,隨機微積分入門在經濟學和金融的應用,和田健司,社科407,(二) 14:20~16:30
323 U2170,勞動經濟學二,陳冠銘,社科306,(二) 14:20~14:20 (六) 20:15~21:10
323 U4210,計量經濟學一,江淳芳,社科406,(四) 9:10~12:20
323 U4300,計量經濟學的因果推論與預測,郭漢豪,社科402,(二) 13:20~14:20
323 U6950,進階公司理財,吳儀玲,社科研608,(一) 10:20~11:20
323 U7170,法律經濟學概論,陳恭平,社科402,(一) 13:20~14:20
323 U7500,經濟數學,周建富,社科307,(三) 14:20~16:30
323 U8140,實驗經濟學專題,陳  儀,社科401,(五) 10:20~11:20
325 M1140,高級社會統計,柯志哲,社205,(三) 9:10~11:20
325 M4210,古典社會學理論,黃克先,社205,(二) 9:10~11:20
325 M7550,師生研究討論一,吳嘉苓,社205,(四) 12:20~12:20
325 U1070,日本的民主與公民社會,安藤丈將,社205,第1+2+3+4+5+7+9週 (四) 14:20~15:30
325 U5900,國際遷移,曾嬿芬,社203,(一) 14:20~16:30
330 D1500,社會福利政策分析,傅從喜,社114,(一) 9:10~11:20
330 D1900,社會科學研究方法,陳毓文,社114,(一) 14:20~16:30
330 D2210,社會議題與政策專題討論,古允文,社114,(三) 14:20~16:30
330 M1630,社會福利專題討論,蔡貞慧,社110,(四) 9:10~11:20
